fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots
440025000,273387370,2017-08-22T19:20:00Z,2017-08-23T11:40:00Z,62.34836313950903,-179.44790117790845,16.333333333333332,0.014547589,0.3922877477
273810610,273387370,2017-11-30T22:20:00Z,2017-12-01T17:50:00Z,59.143343459395524,144.5227030908224,19.5,0.0525428759,0.0712178792
273423060,273387370,2017-08-27T12:40:00Z,2017-08-28T15:00:00Z,63.55932658139788,179.65352742098892,26.333333333333332,0.0422756381,0.0390854145
273426900,273387370,2017-04-25T03:20:00Z,2017-04-25T21:50:00Z,58.63298784522527,153.63555694950378,18.5,0.039292308,0.6181085265
273426900,273387370,2017-04-16T21:20:00Z,2017-04-18T09:40:00Z,59.73143899527031,156.6006384196092,36.333333333333336,0.0572016328,1.21257269
273426900,273387370,2017-08-22T00:10:00Z,2017-08-22T07:50:00Z,62.29872120728508,-179.6070447229254,7.666666666666667,0.05699679085,0.9371993776
273511900,273387370,2017-10-09T09:50:00Z,2017-10-09T12:10:00Z,51.80077848425,158.6236707574,2.3333333333333335,0.0438675821,1.1496862617499999
273511900,273387370,2017-11-06T06:00:00Z,2017-11-07T22:30:00Z,52.4455734853752,158.49696220968247,40.5,0.0460526449,0.080193474
273511900,273387370,2017-05-02T01:40:00Z,2017-05-02T07:00:00Z,55.82709018335001,142.61713175715002,5.333333333333333,0.0377963259,0.9682178448000001
273511900,273387370,2017-09-05T05:10:00Z,2017-09-05T08:30:00Z,62.49694569675,-179.6205427807,3.3333333333333335,0.052865825,1.2782314872
273442270,273387370,2017-08-25T20:00:00Z,2017-08-26T10:40:00Z,62.304820570339,177.663483469478,14.666666666666666,0.0442316543,0.0369150911
273825000,273387370,2017-05-11T00:40:00Z,2017-05-11T07:10:00Z,51.5686264512,158.77825148475,6.5,0.0491055192,0.9910245047999999
416002566,416110700,2017-07-13T17:30:00Z,2017-07-13T22:00:00Z,-31.431352005558693,37.32387368474348,4.5,0.01425374015,1.2962894309
416002566,416110700,2017-06-30T13:00:00Z,2017-06-30T21:10:00Z,-29.048354630249996,38.6718575162,8.166666666666666,0.0084961401,1.4751352395000001
416002566,416110700,2016-07-04T12:30:00Z,2016-07-04T19:50:00Z,-31.9864725653,34.785815536,7.333333333333333,0.0112769757,1.5901154538500002
416058900,416110700,2017-10-10T21:20:00Z,2017-10-11T06:00:00Z,-34.578862587623284,32.41485439268082,8.666666666666666,0.0154213346,1.8525205712
416058900,416110700,2017-07-04T06:50:00Z,2017-07-04T13:40:00Z,-34.1022685513,35.5276642811,6.833333333333333,0.0209914292,0.8607350522
416058900,416110700,2017-04-11T01:10:00Z,2017-04-11T05:30:00Z,-36.6396032778,30.376165037,4.333333333333333,0.0194254184,0.5322665001
